,seed,recommender,annotated,skipped,budget
10152,10,LSHNearest,389.0,330,1300
10153,10,LSHNearest,389.0,330,1300
10154,10,LSHNearest,389.0,330,1300
10155,10,LSHNearest,389.0,330,1300
10156,10,LSHNearest,389.0,330,1300
10157,10,LSHNearest,389.0,330,1300
10158,10,LSHNearest,389.0,330,1300
10159,10,LSHNearest,389.0,330,1300
10160,10,LSHNearest,389.0,330,1300
10161,10,LSHNearest,389.0,330,1300
10162,10,LSHNearest,417.0,443,1500
10163,10,LSHNearest,438.0,585,1700
10164,10,LSHNearest,455.0,740,1900
10165,11,Random,3.0,47,100
10166,11,Random,21.0,142,300
10167,11,Random,48.0,247,500
10168,11,Random,85.0,342,700
10169,11,Random,85.0,342,700
10170,11,Random,113.0,458,900
10171,11,Random,136.0,573,1100
10172,11,Random,136.0,573,1100
10173,11,Random,167.0,698,1300
10174,11,Random,201.0,818,1500
10175,11,Random,201.0,818,1500
10176,11,Random,230.0,953,1700
10177,11,Random,230.0,953,1700
10178,11,Random,257.0,1087,1900
10179,11,LinGreedy,10.0,4,100
10180,11,LinGreedy,72.0,14,300
10181,11,LinGreedy,135.0,40,500
10182,11,LinGreedy,212.0,71,700
10183,11,LinGreedy,212.0,71,700
10184,11,LinGreedy,291.0,102,900
10185,11,LinGreedy,291.0,102,900
10186,11,LinGreedy,382.0,147,1100
10187,11,LinGreedy,382.0,147,1100
10188,11,LinGreedy,382.0,147,1100
10189,11,LinGreedy,382.0,147,1100
10190,11,LinGreedy,445.0,228,1300
10191,11,LinGreedy,445.0,228,1300
10192,11,LinGreedy,445.0,228,1300
10193,11,LinGreedy,445.0,228,1300
10194,11,LinGreedy,445.0,228,1300
10195,11,LinGreedy,445.0,228,1300
10196,11,LinGreedy,477.0,367,1500
10197,11,LinGreedy,477.0,367,1500
10198,11,LinGreedy,477.0,367,1500
10199,11,LinGreedy,495.0,519,1700
10200,11,LinGreedy,495.0,519,1700
10201,11,LinGreedy,495.0,519,1700
10202,11,LinGreedy,495.0,519,1700
10203,11,LinGreedy,495.0,519,1700
10204,11,LinGreedy,495.0,519,1700
10205,11,LinGreedy,495.0,519,1700
10206,11,LinGreedy,495.0,519,1700
10207,11,LinGreedy,495.0,519,1700
10208,11,LinGreedy,495.0,519,1700
10209,11,LinGreedy,495.0,519,1700
10210,11,LinGreedy,495.0,519,1700
10211,11,LinGreedy,495.0,519,1700
10212,11,LinGreedy,495.0,519,1700
10213,11,LinGreedy,495.0,519,1700
10214,11,LinGreedy,495.0,519,1700
10215,11,LinGreedy,514.0,670,1900
10216,11,LinUCB,10.0,3,100
10217,11,LinUCB,76.0,13,300
10218,11,LinUCB,156.0,21,500
10219,11,LinUCB,241.0,31,700
10220,11,LinUCB,241.0,31,700
10221,11,LinUCB,357.0,42,900
10222,11,LinUCB,357.0,42,900
10223,11,LinUCB,357.0,42,900
10224,11,LinUCB,357.0,42,900
10225,11,LinUCB,357.0,42,900
10226,11,LinUCB,357.0,42,900
10227,11,LinUCB,357.0,42,900
10228,11,LinUCB,357.0,42,900
10229,11,LinUCB,357.0,42,900
10230,11,LinUCB,357.0,42,900
10231,11,LinUCB,357.0,42,900
10232,11,LinUCB,357.0,42,900
10233,11,LinUCB,357.0,42,900
10234,11,LinUCB,357.0,42,900
10235,11,LinUCB,357.0,42,900
10236,11,LinUCB,357.0,42,900
10237,11,LinUCB,357.0,42,900
10238,11,LinUCB,450.0,90,1100
10239,11,LinUCB,450.0,90,1100
10240,11,LinUCB,450.0,90,1100
10241,11,LinUCB,450.0,90,1100
10242,11,LinUCB,450.0,90,1100
10243,11,LinUCB,450.0,90,1100
10244,11,LinUCB,450.0,90,1100
10245,11,LinUCB,450.0,90,1100
10246,11,LinUCB,450.0,90,1100
10247,11,LinUCB,450.0,90,1100
10248,11,LinUCB,450.0,90,1100
10249,11,LinUCB,450.0,90,1100
10250,11,LinUCB,450.0,90,1100
10251,11,LinUCB,482.0,245,1300
10252,11,LinUCB,482.0,245,1300
10253,11,LinUCB,482.0,245,1300
10254,11,LinUCB,482.0,245,1300
10255,11,LinUCB,482.0,245,1300
10256,11,LinUCB,482.0,245,1300
10257,11,LinUCB,482.0,245,1300
10258,11,LinUCB,482.0,245,1300
10259,11,LinUCB,482.0,245,1300
10260,11,LinUCB,482.0,245,1300
10261,11,LinUCB,482.0,245,1300
10262,11,LinUCB,482.0,245,1300
10263,11,LinUCB,482.0,245,1300
10264,11,LinUCB,482.0,245,1300
10265,11,LinUCB,482.0,245,1300
10266,11,LinUCB,482.0,245,1300
10267,11,LinUCB,482.0,245,1300
10268,11,LinUCB,482.0,245,1300
10269,11,LinUCB,482.0,245,1300
10270,11,LinUCB,482.0,245,1300
10271,11,LinUCB,482.0,245,1300
10272,11,LinUCB,482.0,245,1300
10273,11,LinUCB,482.0,245,1300
10274,11,LinUCB,482.0,245,1300
10275,11,LinUCB,482.0,245,1300
10276,11,LinUCB,482.0,245,1300
10277,11,LinUCB,482.0,245,1300
10278,11,LinUCB,482.0,245,1300
10279,11,LinUCB,482.0,245,1300
10280,11,LinUCB,482.0,245,1300
10281,11,LinUCB,482.0,245,1300
10282,11,LinUCB,482.0,245,1300
10283,11,LinUCB,482.0,245,1300
10284,11,LinUCB,482.0,245,1300
10285,11,LinUCB,482.0,245,1300
10286,11,LinUCB,482.0,245,1300
10287,11,LinUCB,482.0,245,1300
10288,11,LinUCB,482.0,245,1300
10289,11,LinUCB,482.0,245,1300
10290,11,LinUCB,482.0,245,1300
10291,11,LinUCB,482.0,245,1300
10292,11,LinUCB,482.0,245,1300
10293,11,LinUCB,482.0,245,1300
10294,11,LinUCB,482.0,245,1300
10295,11,LinUCB,482.0,245,1300
10296,11,LinUCB,482.0,245,1300
10297,11,LinUCB,482.0,245,1300
10298,11,LinUCB,482.0,245,1300
10299,11,LinUCB,482.0,245,1300
10300,11,LinUCB,482.0,245,1300
10301,11,LinUCB,482.0,245,1300
10302,11,LinUCB,482.0,245,1300
10303,11,LinUCB,482.0,245,1300
10304,11,LinUCB,482.0,245,1300
10305,11,LinUCB,482.0,245,1300
10306,11,LinUCB,482.0,245,1300
10307,11,LinUCB,482.0,245,1300
10308,11,LinUCB,482.0,245,1300
10309,11,LinUCB,482.0,245,1300
10310,11,LinUCB,482.0,245,1300
10311,11,LinUCB,482.0,245,1300
10312,11,LinUCB,482.0,245,1300
10313,11,LinUCB,482.0,245,1300
10314,11,LinUCB,482.0,245,1300
10315,11,LinUCB,482.0,245,1300
10316,11,LinUCB,482.0,245,1300
10317,11,LinUCB,482.0,245,1300
10318,11,LinUCB,482.0,245,1300
10319,11,LinUCB,482.0,245,1300
10320,11,LinUCB,482.0,245,1300
10321,11,LinUCB,482.0,245,1300
10322,11,LinUCB,482.0,245,1300
10323,11,LinUCB,482.0,245,1300
10324,11,LinUCB,482.0,245,1300
10325,11,LinUCB,482.0,245,1300
10326,11,LinUCB,482.0,245,1300
10327,11,LinUCB,482.0,245,1300
10328,11,LinUCB,482.0,245,1300
10329,11,LinUCB,482.0,245,1300
10330,11,LinUCB,482.0,245,1300
10331,11,LinUCB,482.0,245,1300
10332,11,LinUCB,482.0,245,1300
10333,11,LinUCB,482.0,245,1300
10334,11,LinUCB,482.0,245,1300
10335,11,LinUCB,482.0,245,1300
10336,11,LinUCB,482.0,245,1300
10337,11,LinUCB,482.0,245,1300
10338,11,LinUCB,482.0,245,1300
10339,11,LinUCB,482.0,245,1300
10340,11,LinUCB,482.0,245,1300
10341,11,LinUCB,482.0,245,1300
10342,11,LinUCB,482.0,245,1300
10343,11,LinUCB,482.0,245,1300
10344,11,LinUCB,482.0,245,1300
10345,11,LinUCB,482.0,245,1300
10346,11,LinUCB,482.0,245,1300
10347,11,LinUCB,482.0,245,1300
10348,11,LinUCB,482.0,245,1300
10349,11,LinUCB,482.0,245,1300
10350,11,LinUCB,482.0,245,1300
10351,11,LinUCB,482.0,245,1300
10352,11,LinUCB,482.0,245,1300
10353,11,LinUCB,482.0,245,1300
10354,11,LinUCB,482.0,245,1300
10355,11,LinUCB,482.0,245,1300
10356,11,LinUCB,482.0,245,1300
10357,11,LinUCB,482.0,245,1300
10358,11,LinUCB,482.0,245,1300
10359,11,LinUCB,482.0,245,1300
10360,11,LinUCB,482.0,245,1300
10361,11,LinUCB,482.0,245,1300
10362,11,LinUCB,482.0,245,1300
10363,11,LinUCB,482.0,245,1300
10364,11,LinUCB,482.0,245,1300
10365,11,LinUCB,482.0,245,1300
10366,11,LinUCB,482.0,245,1300
10367,11,LinUCB,482.0,245,1300
10368,11,LinUCB,482.0,245,1300
10369,11,LinUCB,482.0,245,1300
10370,11,LinUCB,482.0,245,1300
10371,11,LinUCB,482.0,245,1300
10372,11,LinUCB,482.0,245,1300
10373,11,LinUCB,482.0,245,1300
10374,11,LinUCB,482.0,245,1300
10375,11,LinUCB,482.0,245,1300
10376,11,LinUCB,482.0,245,1300
10377,11,LinUCB,483.0,444,1500
10378,11,LinUCB,483.0,444,1500
10379,11,LinUCB,483.0,444,1500
10380,11,LinUCB,483.0,444,1500
10381,11,LinUCB,483.0,444,1500
10382,11,LinUCB,483.0,444,1500
10383,11,LinUCB,483.0,444,1500
10384,11,LinUCB,483.0,444,1500
10385,11,LinUCB,483.0,444,1500
10386,11,LinUCB,483.0,444,1500
10387,11,LinUCB,483.0,444,1500
10388,11,LinUCB,483.0,444,1500
10389,11,LinUCB,483.0,444,1500
10390,11,LinUCB,483.0,444,1500
10391,11,LinUCB,483.0,444,1500
10392,11,LinUCB,483.0,444,1500
10393,11,LinUCB,483.0,644,1700
10394,11,LinUCB,483.0,644,1700
10395,11,LinUCB,483.0,644,1700
10396,11,LinUCB,483.0,644,1700
10397,11,LinUCB,483.0,644,1700
10398,11,LinUCB,483.0,644,1700
10399,11,LinUCB,483.0,644,1700
10400,11,LinUCB,483.0,644,1700
10401,11,LinUCB,483.0,644,1700
10402,11,LinUCB,483.0,644,1700
10403,11,LinUCB,483.0,644,1700
10404,11,LinUCB,483.0,644,1700
10405,11,LinUCB,483.0,644,1700
10406,11,LinUCB,483.0,644,1700
10407,11,LinUCB,483.0,644,1700
10408,11,LinUCB,483.0,844,1900
10409,11,TS,15.0,3,100
10410,11,TS,73.0,7,300
10411,11,TS,170.0,9,500
10412,11,TS,170.0,9,500
10413,11,TS,267.0,21,700
10414,11,TS,267.0,21,700
10415,11,TS,267.0,21,700
10416,11,TS,267.0,21,700
10417,11,TS,267.0,21,700
10418,11,TS,267.0,21,700
10419,11,TS,267.0,21,700
10420,11,TS,267.0,21,700
10421,11,TS,267.0,21,700
10422,11,TS,267.0,21,700
10423,11,TS,267.0,21,700
10424,11,TS,267.0,21,700
10425,11,TS,267.0,21,700
10426,11,TS,267.0,21,700
10427,11,TS,354.0,88,900
10428,11,TS,354.0,88,900
10429,11,TS,354.0,88,900
10430,11,TS,354.0,88,900
10431,11,TS,354.0,88,900
10432,11,TS,354.0,88,900
10433,11,TS,354.0,88,900
10434,11,TS,354.0,88,900
10435,11,TS,354.0,88,900
10436,11,TS,354.0,88,900
10437,11,TS,354.0,88,900
10438,11,TS,354.0,88,900
10439,11,TS,354.0,88,900
10440,11,TS,354.0,88,900
10441,11,TS,354.0,88,900
10442,11,TS,354.0,88,900
10443,11,TS,354.0,88,900
10444,11,TS,354.0,88,900
10445,11,TS,354.0,88,900
10446,11,TS,354.0,88,900
10447,11,TS,354.0,88,900
10448,11,TS,354.0,88,900
10449,11,TS,354.0,88,900
10450,11,TS,354.0,88,900
10451,11,TS,354.0,88,900
10452,11,TS,354.0,88,900
10453,11,TS,354.0,88,900
10454,11,TS,354.0,88,900
10455,11,TS,354.0,88,900
10456,11,TS,354.0,88,900
10457,11,TS,354.0,88,900
10458,11,TS,354.0,88,900
10459,11,TS,354.0,88,900
10460,11,TS,354.0,88,900
10461,11,TS,354.0,88,900
10462,11,TS,354.0,88,900
10463,11,TS,354.0,88,900
10464,11,TS,354.0,88,900
10465,11,TS,354.0,88,900
10466,11,TS,354.0,88,900
10467,11,TS,354.0,88,900
10468,11,TS,354.0,88,900
10469,11,TS,354.0,88,900
10470,11,TS,354.0,88,900
10471,11,TS,354.0,88,900
10472,11,TS,354.0,88,900
10473,11,TS,354.0,88,900
10474,11,TS,354.0,88,900
10475,11,TS,354.0,88,900
10476,11,TS,354.0,88,900
10477,11,TS,354.0,88,900
10478,11,TS,354.0,88,900
10479,11,TS,354.0,88,900
10480,11,TS,354.0,88,900
10481,11,TS,354.0,88,900
10482,11,TS,354.0,88,900
10483,11,TS,354.0,88,900
10484,11,TS,354.0,88,900
10485,11,TS,354.0,88,900
10486,11,TS,354.0,88,900
10487,11,TS,354.0,88,900
10488,11,TS,354.0,88,900
10489,11,TS,354.0,88,900
10490,11,TS,354.0,88,900
10491,11,TS,354.0,88,900
10492,11,TS,354.0,88,900
10493,11,TS,354.0,88,900
10494,11,TS,354.0,88,900
10495,11,TS,354.0,88,900
10496,11,TS,354.0,88,900
10497,11,TS,354.0,88,900
10498,11,TS,354.0,88,900
10499,11,TS,354.0,88,900
10500,11,TS,354.0,88,900
10501,11,TS,354.0,88,900
10502,11,TS,354.0,88,900
10503,11,TS,354.0,88,900
10504,11,TS,354.0,88,900
10505,11,TS,354.0,88,900
10506,11,TS,354.0,88,900
10507,11,TS,354.0,88,900
10508,11,TS,354.0,88,900
10509,11,TS,354.0,88,900
10510,11,TS,354.0,88,900
10511,11,TS,354.0,88,900
10512,11,TS,354.0,88,900
10513,11,TS,354.0,88,900
10514,11,TS,354.0,88,900
10515,11,TS,354.0,88,900
10516,11,TS,354.0,88,900
10517,11,TS,354.0,88,900
10518,11,TS,354.0,88,900
10519,11,TS,354.0,88,900
10520,11,TS,354.0,88,900
10521,11,TS,354.0,88,900
10522,11,TS,354.0,88,900
10523,11,TS,354.0,88,900
10524,11,TS,354.0,88,900
10525,11,TS,354.0,88,900
10526,11,TS,354.0,88,900
10527,11,TS,354.0,88,900
10528,11,TS,354.0,88,900
10529,11,TS,354.0,88,900
10530,11,TS,354.0,88,900
10531,11,TS,354.0,88,900
10532,11,TS,354.0,88,900
10533,11,TS,354.0,88,900
10534,11,TS,354.0,88,900
10535,11,TS,354.0,88,900
10536,11,TS,354.0,88,900
10537,11,TS,354.0,88,900
10538,11,TS,354.0,88,900
10539,11,TS,354.0,88,900
10540,11,TS,354.0,88,900
10541,11,TS,354.0,88,900
10542,11,TS,354.0,88,900
10543,11,TS,354.0,88,900
10544,11,TS,354.0,88,900
10545,11,TS,354.0,88,900
10546,11,TS,354.0,88,900
10547,11,TS,354.0,88,900
10548,11,TS,354.0,88,900
10549,11,TS,354.0,88,900
10550,11,TS,354.0,88,900
10551,11,TS,354.0,88,900
10552,11,TS,354.0,88,900
10553,11,TS,354.0,88,900
10554,11,TS,354.0,88,900
10555,11,TS,354.0,88,900
10556,11,TS,354.0,88,900
10557,11,TS,354.0,88,900
10558,11,TS,354.0,88,900
10559,11,TS,354.0,88,900
10560,11,TS,354.0,88,900
10561,11,TS,354.0,88,900
10562,11,TS,354.0,88,900
10563,11,TS,354.0,88,900
10564,11,TS,354.0,88,900
10565,11,TS,354.0,88,900
10566,11,TS,354.0,88,900
10567,11,TS,354.0,88,900
10568,11,TS,354.0,88,900
10569,11,TS,354.0,88,900
10570,11,TS,354.0,88,900
10571,11,TS,354.0,88,900
10572,11,TS,354.0,88,900
10573,11,TS,354.0,88,900
10574,11,TS,354.0,88,900
10575,11,TS,354.0,88,900
10576,11,TS,354.0,88,900
10577,11,TS,354.0,88,900
10578,11,TS,354.0,88,900
10579,11,TS,354.0,88,900
10580,11,TS,354.0,88,900
10581,11,TS,354.0,88,900
10582,11,TS,354.0,88,900
10583,11,TS,354.0,88,900
10584,11,TS,354.0,88,900
10585,11,TS,354.0,88,900
10586,11,TS,354.0,88,900
10587,11,TS,354.0,88,900
10588,11,TS,354.0,88,900
10589,11,TS,354.0,88,900
10590,11,TS,354.0,88,900
10591,11,TS,354.0,88,900
10592,11,TS,354.0,88,900
10593,11,TS,354.0,88,900
10594,11,TS,354.0,88,900
10595,11,TS,354.0,88,900
10596,11,TS,354.0,88,900
10597,11,TS,354.0,88,900
10598,11,TS,354.0,88,900
10599,11,TS,354.0,88,900
10600,11,TS,354.0,88,900
10601,11,TS,354.0,88,900
10602,11,TS,354.0,88,900
10603,11,TS,354.0,88,900
10604,11,TS,354.0,88,900
10605,11,TS,354.0,88,900
10606,11,TS,354.0,88,900
10607,11,TS,354.0,88,900
10608,11,TS,354.0,88,900
10609,11,TS,354.0,88,900
10610,11,TS,354.0,88,900
10611,11,TS,354.0,88,900
10612,11,TS,354.0,88,900
10613,11,TS,354.0,88,900
10614,11,TS,354.0,88,900
10615,11,TS,354.0,88,900
10616,11,TS,354.0,88,900
10617,11,TS,354.0,88,900
10618,11,TS,354.0,88,900
10619,11,TS,354.0,88,900
10620,11,TS,354.0,88,900
10621,11,TS,354.0,88,900
10622,11,TS,354.0,88,900
10623,11,TS,354.0,88,900
10624,11,TS,354.0,88,900
10625,11,TS,354.0,88,900
10626,11,TS,354.0,88,900
10627,11,TS,354.0,88,900
10628,11,TS,354.0,88,900
10629,11,TS,354.0,88,900
10630,11,TS,354.0,88,900
10631,11,TS,354.0,88,900
10632,11,TS,354.0,88,900
10633,11,TS,354.0,88,900
10634,11,TS,354.0,88,900
10635,11,TS,354.0,88,900
10636,11,TS,354.0,88,900
10637,11,TS,354.0,88,900
10638,11,TS,354.0,88,900
10639,11,TS,354.0,88,900
10640,11,TS,354.0,88,900
10641,11,TS,354.0,88,900
10642,11,TS,354.0,88,900
10643,11,TS,354.0,88,900
10644,11,TS,354.0,88,900
10645,11,TS,354.0,88,900
10646,11,TS,354.0,88,900
10647,11,TS,354.0,88,900
10648,11,TS,354.0,88,900
10649,11,TS,354.0,88,900
10650,11,TS,354.0,88,900
10651,11,TS,354.0,88,900
10652,11,TS,354.0,88,900
10653,11,TS,354.0,88,900
10654,11,TS,354.0,88,900
10655,11,TS,354.0,88,900
10656,11,TS,354.0,88,900
10657,11,TS,357.0,284,1100
10658,11,TS,357.0,284,1100
10659,11,TS,357.0,284,1100
10660,11,TS,357.0,484,1300
10661,11,TS,357.0,484,1300
10662,11,TS,357.0,484,1300
10663,11,TS,357.0,484,1300
10664,11,TS,357.0,484,1300
10665,11,TS,357.0,484,1300
10666,11,TS,357.0,484,1300
10667,11,TS,357.0,484,1300
10668,11,TS,357.0,484,1300
10669,11,TS,357.0,484,1300
10670,11,TS,357.0,484,1300
10671,11,TS,357.0,484,1300
10672,11,TS,357.0,484,1300
10673,11,TS,357.0,484,1300
10674,11,TS,357.0,484,1300
10675,11,TS,357.0,484,1300
10676,11,TS,357.0,484,1300
10677,11,TS,357.0,484,1300
10678,11,TS,357.0,484,1300
10679,11,TS,357.0,484,1300
10680,11,TS,357.0,484,1300
10681,11,TS,357.0,484,1300
10682,11,TS,357.0,484,1300
10683,11,TS,357.0,484,1300
10684,11,TS,357.0,484,1300
10685,11,TS,357.0,484,1300
10686,11,TS,357.0,484,1300
10687,11,TS,357.0,484,1300
10688,11,TS,357.0,484,1300
10689,11,TS,357.0,484,1300
10690,11,TS,357.0,484,1300
10691,11,TS,357.0,484,1300
10692,11,TS,357.0,484,1300
10693,11,TS,357.0,484,1300
10694,11,TS,357.0,484,1300
10695,11,TS,357.0,484,1300
10696,11,TS,357.0,484,1300
10697,11,TS,357.0,484,1300
10698,11,TS,357.0,484,1300
10699,11,TS,357.0,484,1300
10700,11,TS,357.0,484,1300
10701,11,TS,357.0,484,1300
10702,11,TS,357.0,484,1300
10703,11,TS,357.0,484,1300
10704,11,TS,357.0,484,1300
10705,11,TS,357.0,484,1300
10706,11,TS,357.0,484,1300
10707,11,TS,357.0,484,1300
10708,11,TS,357.0,684,1500
10709,11,TS,357.0,684,1500
10710,11,TS,357.0,884,1700
10711,11,TS,357.0,884,1700
10712,11,TS,357.0,884,1700
10713,11,TS,357.0,884,1700
10714,11,TS,357.0,884,1700
10715,11,TS,357.0,884,1700
10716,11,TS,357.0,884,1700
10717,11,TS,357.0,884,1700
10718,11,TS,357.0,884,1700
10719,11,TS,357.0,884,1700
10720,11,TS,357.0,884,1700
10721,11,TS,357.0,884,1700
10722,11,TS,357.0,884,1700
10723,11,TS,357.0,884,1700
10724,11,TS,357.0,884,1700
10725,11,TS,357.0,884,1700
10726,11,TS,357.0,884,1700
10727,11,TS,357.0,884,1700
10728,11,TS,357.0,884,1700
10729,11,TS,357.0,884,1700
10730,11,TS,357.0,884,1700
10731,11,TS,357.0,884,1700
10732,11,TS,357.0,884,1700
10733,11,TS,357.0,884,1700
10734,11,TS,357.0,884,1700
10735,11,TS,357.0,884,1700
10736,11,TS,357.0,884,1700
10737,11,TS,357.0,884,1700
10738,11,TS,357.0,884,1700
10739,11,TS,357.0,884,1700
10740,11,TS,357.0,884,1700
10741,11,TS,357.0,884,1700
10742,11,TS,357.0,884,1700
10743,11,TS,357.0,884,1700
10744,11,TS,357.0,884,1700
10745,11,TS,357.0,884,1700
10746,11,TS,357.0,884,1700
10747,11,TS,357.0,884,1700
10748,11,TS,357.0,884,1700
10749,11,TS,357.0,884,1700
10750,11,TS,357.0,884,1700
10751,11,TS,357.0,884,1700
10752,11,TS,357.0,884,1700
10753,11,TS,357.0,884,1700
10754,11,TS,357.0,884,1700
10755,11,TS,357.0,884,1700
10756,11,TS,357.0,884,1700
10757,11,TS,357.0,884,1700
10758,11,TS,357.0,884,1700
10759,11,TS,357.0,884,1700
10760,11,TS,357.0,884,1700
10761,11,TS,357.0,884,1700
10762,11,TS,357.0,884,1700
10763,11,TS,357.0,884,1700
10764,11,TS,357.0,884,1700
10765,11,TS,357.0,884,1700
10766,11,TS,357.0,884,1700
10767,11,TS,357.0,884,1700
10768,11,TS,357.0,884,1700
10769,11,TS,357.0,884,1700
10770,11,TS,357.0,884,1700
10771,11,TS,357.0,884,1700
10772,11,TS,357.0,884,1700
10773,11,TS,357.0,884,1700
10774,11,TS,357.0,884,1700
10775,11,TS,357.0,884,1700
10776,11,TS,357.0,884,1700
10777,11,TS,357.0,884,1700
10778,11,TS,357.0,884,1700
10779,11,TS,357.0,884,1700
10780,11,TS,357.0,884,1700
10781,11,TS,357.0,884,1700
10782,11,TS,357.0,884,1700
10783,11,TS,357.0,884,1700
10784,11,TS,357.0,884,1700
10785,11,TS,357.0,884,1700
10786,11,TS,357.0,884,1700
10787,11,TS,357.0,884,1700
10788,11,TS,357.0,884,1700
10789,11,TS,357.0,884,1700
10790,11,TS,357.0,884,1700
10791,11,TS,357.0,884,1700
10792,11,TS,357.0,884,1700
10793,11,TS,357.0,884,1700
10794,11,TS,357.0,884,1700
10795,11,TS,357.0,884,1700
10796,11,TS,357.0,884,1700
10797,11,TS,357.0,884,1700
10798,11,TS,357.0,884,1700
10799,11,TS,357.0,884,1700
10800,11,TS,357.0,884,1700
10801,11,TS,357.0,884,1700
10802,11,TS,357.0,884,1700
10803,11,TS,357.0,884,1700
10804,11,TS,357.0,884,1700
10805,11,TS,357.0,884,1700
10806,11,TS,357.0,884,1700
10807,11,TS,357.0,884,1700
10808,11,TS,357.0,884,1700
10809,11,TS,357.0,884,1700
10810,11,TS,357.0,884,1700
10811,11,TS,357.0,884,1700
10812,11,TS,357.0,884,1700
10813,11,TS,357.0,884,1700
10814,11,TS,357.0,884,1700
10815,11,TS,357.0,884,1700
10816,11,TS,357.0,884,1700
10817,11,TS,357.0,884,1700
10818,11,TS,357.0,884,1700
10819,11,TS,357.0,884,1700
10820,11,TS,357.0,884,1700
10821,11,TS,357.0,884,1700
10822,11,TS,357.0,884,1700
10823,11,TS,357.0,884,1700
10824,11,TS,357.0,884,1700
10825,11,TS,357.0,884,1700
10826,11,TS,357.0,884,1700
10827,11,TS,357.0,884,1700
10828,11,TS,357.0,884,1700
10829,11,TS,357.0,884,1700
10830,11,TS,357.0,884,1700
10831,11,TS,357.0,884,1700
10832,11,TS,357.0,884,1700
10833,11,TS,357.0,884,1700
10834,11,TS,357.0,884,1700
10835,11,TS,357.0,884,1700
10836,11,TS,357.0,884,1700
10837,11,TS,357.0,884,1700
10838,11,TS,357.0,884,1700
10839,11,TS,357.0,884,1700
10840,11,TS,357.0,884,1700
10841,11,TS,357.0,884,1700
10842,11,TS,357.0,884,1700
10843,11,TS,357.0,884,1700
10844,11,TS,357.0,884,1700
10845,11,TS,357.0,884,1700
10846,11,TS,357.0,884,1700
10847,11,TS,357.0,884,1700
10848,11,TS,357.0,884,1700
10849,11,TS,357.0,884,1700
10850,11,TS,357.0,884,1700
10851,11,TS,357.0,884,1700
10852,11,TS,357.0,884,1700
10853,11,TS,357.0,884,1700
10854,11,TS,357.0,884,1700
10855,11,TS,357.0,884,1700
10856,11,TS,357.0,884,1700
10857,11,TS,357.0,884,1700
10858,11,TS,357.0,884,1700
10859,11,TS,357.0,884,1700
10860,11,TS,357.0,884,1700
10861,11,TS,357.0,884,1700
10862,11,TS,357.0,884,1700
10863,11,TS,357.0,884,1700
10864,11,TS,357.0,884,1700
10865,11,TS,357.0,884,1700
10866,11,TS,357.0,884,1700
10867,11,TS,357.0,884,1700
10868,11,TS,357.0,884,1700
10869,11,TS,357.0,884,1700
10870,11,TS,357.0,884,1700
10871,11,TS,357.0,884,1700
10872,11,TS,357.0,884,1700
10873,11,TS,357.0,884,1700
10874,11,TS,357.0,884,1700
10875,11,TS,357.0,884,1700
10876,11,TS,357.0,884,1700
10877,11,TS,357.0,884,1700
10878,11,TS,357.0,884,1700
10879,11,TS,357.0,884,1700
10880,11,TS,357.0,884,1700
10881,11,TS,357.0,884,1700
10882,11,TS,357.0,884,1700
10883,11,TS,357.0,884,1700
10884,11,TS,357.0,884,1700
10885,11,TS,357.0,884,1700
10886,11,TS,357.0,884,1700
10887,11,TS,357.0,884,1700
10888,11,TS,357.0,884,1700
10889,11,TS,357.0,884,1700
10890,11,TS,357.0,884,1700
10891,11,TS,357.0,884,1700
10892,11,TS,357.0,884,1700
10893,11,TS,357.0,884,1700
10894,11,TS,357.0,884,1700
10895,11,TS,357.0,884,1700
10896,11,TS,357.0,884,1700
10897,11,TS,357.0,884,1700
10898,11,TS,357.0,884,1700
10899,11,TS,357.0,884,1700
10900,11,TS,357.0,884,1700
10901,11,TS,357.0,884,1700
10902,11,TS,357.0,884,1700
10903,11,TS,357.0,884,1700
10904,11,TS,357.0,884,1700
10905,11,TS,357.0,884,1700
10906,11,TS,357.0,884,1700
10907,11,TS,357.0,884,1700
10908,11,TS,357.0,884,1700
10909,11,TS,357.0,884,1700
10910,11,TS,357.0,1084,1900
10911,11,LinTS,6.0,2,100
10912,11,LinTS,69.0,10,300
10913,11,LinTS,69.0,10,300
10914,11,LinTS,151.0,19,500
10915,11,LinTS,246.0,30,700
10916,11,LinTS,343.0,49,900
10917,11,LinTS,343.0,49,900
10918,11,LinTS,343.0,49,900
10919,11,LinTS,343.0,49,900
10920,11,LinTS,343.0,49,900
10921,11,LinTS,432.0,95,1100
10922,11,LinTS,432.0,95,1100
10923,11,LinTS,432.0,95,1100
10924,11,LinTS,432.0,95,1100
10925,11,LinTS,432.0,95,1100
10926,11,LinTS,432.0,95,1100
10927,11,LinTS,432.0,95,1100
10928,11,LinTS,479.0,224,1300
10929,11,LinTS,479.0,224,1300
10930,11,LinTS,479.0,224,1300
10931,11,LinTS,479.0,224,1300
10932,11,LinTS,479.0,224,1300
10933,11,LinTS,479.0,224,1300
10934,11,LinTS,479.0,224,1300
10935,11,LinTS,479.0,224,1300
10936,11,LinTS,479.0,224,1300
10937,11,LinTS,479.0,224,1300
10938,11,LinTS,479.0,224,1300
10939,11,LinTS,479.0,224,1300
10940,11,LinTS,479.0,224,1300
10941,11,LinTS,479.0,224,1300
